schema_version,message_type,device_id,site_id,location,machine_type,cycle_id,cycle_started_at,cycle_ended_at,cycle_duration_ms,cycle_completeness,cycle_abort_reason,ops_phase_extend_duration_ms,ops_phase_dwell_duration_ms,ops_phase_retract_duration_ms,di_start_forward_edges,di_e_stop_triggered,di_overload_trip,di_door_open_events,di_gate_open_events,di_valve_extend_feedback_ok,di_valve_retract_feedback_ok,electrical_avg_current_rms_phase_a_a,electrical_avg_current_rms_phase_b_a,electrical_avg_current_rms_phase_c_a,electrical_peak_current_rms_phase_a_a,electrical_peak_current_rms_phase_b_a,electrical_peak_current_rms_phase_c_a,electrical_current_imbalance_pct_avg,electrical_current_imbalance_pct_max,electrical_avg_voltage_rms_ab_v,electrical_avg_voltage_rms_bc_v,electrical_avg_voltage_rms_ca_v,electrical_voltage_imbalance_pct_avg,electrical_voltage_imbalance_pct_max,electrical_inrush_current_peak_a,electrical_inrush_duration_ms,electrical_power_factor_avg,electrical_power_factor_min,electrical_time_below_pf_0p8_ms,energy_active_kwh,energy_reactive_kvarh,energy_apparent_kvah,energy_per_cycle_kwh,hydraulic_max_pressure_psi,hydraulic_avg_pressure_psi,hydraulic_pressure_rise_time_ms,hydraulic_max_dp_dt_psi_per_s,hydraulic_pressure_overshoot_pct,hydraulic_stall_signature_flag,thermal_oil_temp_start_c,thermal_oil_temp_end_c,thermal_oil_temp_delta_c,thermal_cold_start_flag,productivity_bale_count_increment,productivity_utilization_last_hour_pct,health_cycle_time_drift_pct,health_peak_current_drift_pct,health_pressure_capability_drift_pct,health_anomaly_score,health_attention_flag,calc_baseline_window_cycles,firmware_version,device_age_years,device_performance_profile
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240117123728_0053,2024-01-17T12:37:28.311549Z,2024-01-17T12:37:32.881549Z,4570,False,door_open,2742,0,0,4,False,False,3,1,True,True,57.32,56.9,55.32,200.64,199.17,193.62,3.55,5.32,470.83,483.41,482.51,2.63,3.15,240.76,221,0.808,0.708,0,0.167,0.122,0.206,0.167,3523.9,2642.9,2130,1654.4,4.8,False,67.7,67.8,0.1,False,0,47.2,9.55,8.21,1.36,0.336,True,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240117125007_0054,2024-01-17T12:50:07.044241Z,2024-01-17T13:01:19.939241Z,672895,True,,238860,69870,198200,1,False,False,0,0,True,True,51.55,55.09,55.23,180.42,192.8,193.3,6.82,10.23,473.63,481.9,485.58,2.49,2.99,231.95,276,0.74,0.64,67289,21.603,19.643,29.198,21.603,3490.8,2618.1,2261,1543.9,1.7,False,70.0,89.4,19.3,False,1,47.1,9.19,11.22,-1.89,0.325,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240117131714_0055,2024-01-17T13:17:14.308281Z,2024-01-17T13:27:31.432281Z,617124,True,,207465,57761,187349,2,False,False,0,0,True,True,54.87,57.31,58.4,192.04,200.6,204.42,6.22,9.33,475.71,479.85,477.27,0.87,1.04,245.3,193,0.8,0.7,0,22.683,16.999,28.346,22.683,3454.1,2590.6,1889,1828.5,2.8,False,66.8,84.5,17.7,False,1,39.7,13.83,10.07,0.69,0.371,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240117134436_0056,2024-01-17T13:44:36.679409Z,2024-01-17T13:56:35.618409Z,718939,True,,241997,73160,213997,1,False,False,0,0,True,True,50.64,55.21,52.83,177.23,193.23,184.91,8.64,12.96,485.89,478.94,477.4,1.77,2.12,231.88,233,0.76,0.66,71893,23.842,20.394,31.375,23.842,3507.8,2630.8,2257,1554.2,3.3,False,63.8,84.5,20.7,False,1,44.2,11.7,11.54,-1.61,0.421,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240117142625_0057,2024-01-17T14:26:25.516204Z,2024-01-17T14:37:54.527204Z,689011,True,,248006,69192,195850,1,False,False,0,0,True,True,51.43,57.88,52.91,180.0,202.57,185.19,11.93,17.89,475.88,475.25,479.01,0.79,0.95,243.09,167,0.806,0.706,0,24.273,17.808,30.105,24.273,3511.0,2633.3,1913,1835.4,0.3,False,64.9,84.7,19.8,False,1,47.0,8.61,11.01,2.44,0.523,True,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240117145613_0058,2024-01-17T14:56:13.767760Z,2024-01-17T15:07:00.732760Z,646965,True,,225301,64052,191101,1,False,False,0,0,True,True,54.58,53.47,56.09,191.04,187.14,196.31,4.79,7.19,473.14,480.83,475.12,1.61,1.94,235.58,259,0.746,0.646,64696,21.215,18.94,28.439,21.215,3470.2,2602.6,2138,1623.1,3.3,False,68.9,87.5,18.6,False,1,45.1,9.79,10.5,-2.07,0.412,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240117151714_0059,2024-01-17T15:17:14.288316Z,2024-01-17T15:27:33.454316Z,619166,True,,208887,64255,183239,1,False,False,0,0,True,True,54.44,56.03,53.09,190.55,196.1,185.83,5.38,8.07,484.97,467.22,480.71,3.72,4.46,235.32,177,0.798,0.698,61916,22.183,16.756,27.8,22.183,3463.4,2597.5,2377,1457.0,0.9,False,65.7,83.5,17.8,False,1,52.1,8.6,9.71,0.77,0.365,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240117154814_0060,2024-01-17T15:48:14.656164Z,2024-01-17T15:57:55.701164Z,581045,True,,193735,55974,165699,1,False,False,0,0,True,True,53.17,54.46,53.74,186.11,190.6,188.08,2.39,3.58,472.79,477.38,487.24,3.01,3.62,228.72,202,0.733,0.633,58104,18.394,17.066,25.091,18.394,3544.8,2658.6,1562,2269.4,3.3,False,69.7,86.4,16.7,False,1,42.9,11.56,9.96,-2.2,0.373,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240117161013_0061,2024-01-17T16:10:13.241340Z,2024-01-17T16:20:58.287340Z,645046,True,,214464,67421,186083,1,False,False,0,0,True,True,60.24,57.25,56.76,210.85,200.36,198.67,5.99,8.99,471.88,480.6,479.67,1.83,2.19,253.02,275,0.719,0.619,64504,21.581,20.87,30.021,21.581,3486.8,2615.1,1667,2091.7,1.6,False,69.3,87.9,18.5,False,1,46.2,10.16,10.14,1.3,0.433,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240117164926_0062,2024-01-17T16:49:26.602803Z,2024-01-17T17:00:35.814803Z,669212,True,,235627,66611,203045,2,False,False,0,0,True,True,56.09,52.0,54.32,196.31,182.01,190.11,7.55,11.32,478.43,482.1,477.28,1.01,1.21,235.57,298,0.744,0.644,66921,21.9,19.663,29.432,21.9,3496.9,2622.7,1832,1908.8,3.3,False,68.9,88.1,19.2,False,1,48.7,9.05,10.05,1.29,0.592,True,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240117171037_0063,2024-01-17T17:10:37.924267Z,2024-01-17T17:10:40.469267Z,2545,False,e_stop,1527,0,0,3,True,False,0,0,True,True,50.87,54.67,54.56,178.04,191.35,190.95,7.13,10.69,484.88,475.14,484.91,2.03,2.43,229.62,234,0.792,0.692,254,0.089,0.068,0.112,0.089,3457.9,2593.4,1644,2103.4,3.9,False,66.8,66.9,0.1,False,0,48.6,10.57,8.11,1.7,0.303,True,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118050906_0064,2024-01-18T05:09:06.888820Z,2024-01-18T05:21:55.009820Z,768121,True,,265642,76854,228185,2,False,True,0,0,True,True,59.34,57.77,55.21,178.03,173.32,165.63,7.2,10.8,479.0,471.46,481.62,2.13,2.55,213.63,168,0.755,0.655,76812,27.113,23.512,35.887,27.113,3549.9,2662.4,1886,1882.2,4.1,False,68.7,90.8,22.1,False,1,44.9,13.03,13.38,-0.85,0.319,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118052846_0065,2024-01-18T05:28:46.511733Z,2024-01-18T05:28:49.718733Z,3207,False,timeout,1924,0,0,4,False,False,0,0,True,True,50.47,52.91,58.27,151.42,158.73,174.81,14.47,21.7,477.04,482.95,480.84,1.23,1.47,209.77,284,0.772,0.672,320,0.108,0.089,0.14,0.108,3511.0,2633.3,1814,1935.5,2.7,False,72.7,72.8,0.1,False,0,50.7,17.96,10.73,0.23,0.46,True,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118054358_0066,2024-01-18T05:43:58.186622Z,2024-01-18T05:44:00.389622Z,2203,False,timeout,1321,0,0,2,False,False,0,0,True,True,53.41,60.46,56.11,160.23,181.38,168.34,12.45,18.67,481.38,480.04,472.15,1.93,2.32,217.66,237,0.797,0.697,220,0.081,0.062,0.102,0.081,3451.4,2588.5,2140,1612.8,1.7,False,71.7,71.8,0.1,False,0,45.6,16.04,11.91,1.76,0.473,True,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118055733_0067,2024-01-18T05:57:33.493774Z,2024-01-18T06:10:32.067774Z,778574,True,,261109,74423,231787,1,False,False,0,0,True,True,46.14,56.63,55.07,138.42,169.89,165.21,19.93,29.9,482.36,485.29,480.99,0.89,1.07,203.87,203,0.808,0.708,0,27.096,19.787,33.552,27.096,3516.0,2637.0,2431,1446.3,0.5,False,64.5,86.9,22.4,False,1,53.0,11.2,14.8,2.75,0.374,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118062414_0068,2024-01-18T06:24:14.145707Z,2024-01-18T06:37:08.439707Z,774294,True,,262960,78416,231806,1,False,False,0,0,True,True,48.87,54.46,53.28,146.61,163.38,159.85,10.71,16.06,473.21,474.6,469.89,1.0,1.2,196.05,191,0.746,0.646,77429,24.228,21.631,32.479,24.228,3547.5,2660.6,2157,1644.6,3.9,False,68.8,91.1,22.3,False,1,47.1,14.77,13.72,-0.57,0.301,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118070323_0069,2024-01-18T07:03:23.359451Z,2024-01-18T07:16:37.219451Z,793860,True,,269902,80046,236146,1,False,False,0,0,True,True,57.73,56.57,49.69,173.2,169.7,149.08,14.71,22.06,476.27,480.9,482.21,1.24,1.49,207.84,200,0.722,0.622,79386,25.348,24.272,35.095,25.348,3469.9,2602.4,2187,1586.6,1.1,False,70.1,92.9,22.8,False,1,39.8,15.44,10.63,1.56,0.517,True,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118072148_0070,2024-01-18T07:21:48.307303Z,2024-01-18T07:34:59.121303Z,790814,True,,267754,81123,226166,1,False,False,0,0,True,True,53.31,53.42,49.95,159.93,160.27,149.84,6.65,9.98,481.12,478.15,477.22,0.81,0.98,192.32,230,0.785,0.685,79081,26.493,20.896,33.742,26.493,3451.0,2588.2,1679,2055.4,1.1,False,67.7,90.4,22.7,False,1,41.2,16.8,11.67,-2.18,0.559,True,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118080023_0071,2024-01-18T08:00:23.259832Z,2024-01-18T08:14:18.828832Z,835569,True,,296587,79018,243960,1,False,False,0,0,True,True,60.23,55.3,55.41,180.69,165.89,166.22,8.66,12.98,473.6,477.74,488.74,3.15,3.78,216.82,180,0.738,0.638,83556,28.267,25.824,38.287,28.267,3499.2,2624.4,1565,2235.9,4.6,False,69.7,93.7,24.0,False,1,39.1,13.02,12.32,-1.21,0.437,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118082324_0072,2024-01-18T08:23:24.159524Z,2024-01-18T08:36:20.026524Z,775867,True,,256323,79412,232098,1,False,True,0,0,True,True,57.24,59.64,54.85,171.73,178.92,164.54,8.37,12.56,484.04,476.91,483.58,1.48,1.78,214.7,267,0.723,0.623,77586,26.397,25.213,36.504,26.397,3493.5,2620.1,1978,1766.2,1.5,False,67.9,90.2,22.3,False,1,42.8,12.89,14.99,-1.68,0.331,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118085557_0073,2024-01-18T08:55:57.579277Z,2024-01-18T09:10:20.836277Z,863257,True,,295002,87159,255636,1,False,False,0,0,True,True,57.17,58.77,57.84,171.51,176.32,173.53,2.77,4.15,472.45,478.55,472.66,1.29,1.54,211.58,196,0.741,0.641,86325,29.727,26.939,40.117,29.727,3488.5,2616.4,1970,1770.8,4.1,False,68.9,93.7,24.8,False,1,46.9,14.15,14.59,2.15,0.351,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118092615_0074,2024-01-18T09:26:15.973004Z,2024-01-18T09:39:51.734004Z,815761,True,,279701,84209,233991,1,False,True,0,0,True,True,51.7,57.11,55.93,155.09,171.34,167.8,9.86,14.79,494.82,485.38,484.18,2.18,2.62,205.6,192,0.759,0.659,81576,28.565,24.51,37.639,28.565,3454.0,2590.5,1550,2228.4,0.5,False,67.5,90.9,23.5,False,1,39.3,14.33,13.95,2.15,0.439,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118100428_0075,2024-01-18T10:04:28.140953Z,2024-01-18T10:17:28.670953Z,780530,True,,257731,77651,234882,2,False,False,0,0,True,True,57.97,56.45,57.36,173.92,169.34,172.09,2.66,4.0,485.23,478.3,479.26,1.44,1.73,208.7,154,0.728,0.628,78053,26.791,25.264,36.824,26.791,3515.6,2636.7,1756,2002.0,0.1,False,69.9,92.3,22.4,False,1,54.8,17.85,11.96,2.22,0.521,True,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118103500_0076,2024-01-18T10:35:00.231308Z,2024-01-18T10:48:00.089308Z,779858,True,,261478,73946,226031,1,False,False,0,0,True,True,58.56,62.25,55.84,175.68,186.74,167.51,10.89,16.34,482.3,491.22,488.7,1.83,2.2,224.09,287,0.773,0.673,77985,29.079,23.846,37.606,29.079,3468.7,2601.5,1583,2191.2,0.9,False,70.6,93.0,22.4,False,1,45.1,17.53,11.38,-2.25,0.458,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118105544_0077,2024-01-18T10:55:44.325767Z,2024-01-18T11:09:03.814767Z,799489,True,,274280,81361,235347,1,False,False,0,0,True,True,55.82,56.85,57.81,167.45,170.55,173.42,3.51,5.26,474.51,485.27,476.05,2.25,2.7,208.11,278,0.723,0.623,79948,26.456,25.298,36.605,26.456,3501.3,2626.0,2164,1618.0,0.5,False,69.6,92.6,23.0,False,1,48.8,16.03,13.22,2.01,0.317,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118225657_0078,2024-01-18T22:56:57.375427Z,2024-01-18T23:10:57.249427Z,839874,True,,285317,83310,253017,1,False,False,0,0,True,True,52.95,53.36,55.26,158.86,160.09,165.77,4.27,6.41,478.29,479.94,476.63,0.69,0.83,198.92,208,0.78,0.68,83987,28.64,23.008,36.737,28.64,3473.3,2605.0,2411,1440.6,2.9,False,69.7,93.9,24.1,False,1,44.2,19.99,13.95,2.47,0.578,True,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118232005_0079,2024-01-18T23:20:05.379655Z,2024-01-18T23:20:07.675655Z,2296,False,timeout,1377,0,0,3,False,True,0,0,True,True,54.38,58.61,56.52,163.14,175.84,169.55,7.49,11.24,478.24,482.44,473.67,1.83,2.2,211.0,281,0.77,0.67,229,0.081,0.067,0.105,0.081,3518.4,2638.8,2299,1530.4,3.4,False,69.1,69.2,0.1,False,0,43.4,11.12,11.15,-2.37,0.427,True,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240118234501_0080,2024-01-18T23:45:01.043219Z,2024-01-18T23:45:03.661219Z,2618,False,e_stop,1570,0,0,2,True,False,0,0,True,True,53.08,58.89,51.07,159.25,176.68,153.21,14.39,21.59,489.86,482.08,485.17,1.6,1.92,212.02,188,0.725,0.625,261,0.086,0.081,0.118,0.086,3467.2,2600.4,2284,1518.0,4.5,False,73.9,74.0,0.1,False,0,47.9,19.99,17.93,-2.02,0.508,True,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119000655_0081,2024-01-19T00:06:55.101580Z,2024-01-19T00:20:38.734580Z,823633,True,,276847,82796,243514,2,False,False,0,0,True,True,51.73,60.69,49.39,155.2,182.07,148.18,20.95,31.42,477.01,481.85,482.92,1.23,1.48,218.49,249,0.803,0.703,0,28.88,21.467,35.984,28.88,3477.1,2607.9,1528,2275.6,3.2,False,69.1,92.8,23.7,False,1,50.5,10.34,13.0,0.76,0.344,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119004613_0082,2024-01-19T00:46:13.239942Z,2024-01-19T01:00:00.786942Z,827547,True,,276015,86192,241713,1,False,False,0,0,True,True,55.51,57.23,53.14,166.54,171.69,159.43,7.39,11.09,484.26,473.85,487.26,2.78,3.34,206.03,267,0.814,0.714,0,30.624,21.865,37.628,30.624,3484.4,2613.3,1733,2010.6,0.8,False,71.0,94.8,23.8,False,1,43.3,11.2,12.17,1.9,0.413,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119010713_0083,2024-01-19T01:07:13.382393Z,2024-01-19T01:20:35.584393Z,802202,True,,273269,77846,237163,2,False,False,0,0,True,True,53.84,54.34,57.03,161.52,163.02,171.09,5.8,8.7,480.68,486.14,479.94,1.29,1.54,205.31,207,0.721,0.621,80220,26.009,24.974,36.058,26.009,3511.1,2633.3,2323,1511.5,0.9,False,73.7,96.8,23.1,False,1,39.5,14.34,14.28,2.98,0.442,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119014559_0084,2024-01-19T01:45:59.669529Z,2024-01-19T01:58:39.664529Z,759995,True,,260507,78619,225018,1,False,False,0,0,True,True,57.67,51.58,54.09,173.0,154.74,162.28,11.18,16.77,478.27,482.45,483.43,1.07,1.29,207.6,273,0.777,0.677,75999,26.118,21.146,33.605,26.118,3538.2,2653.6,2378,1487.9,4.8,False,69.3,91.2,21.8,False,1,52.7,20.37,13.25,1.57,0.343,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119020352_0085,2024-01-19T02:03:52.593033Z,2024-01-19T02:03:55.294033Z,2701,False,overload,1620,0,0,4,False,True,0,0,True,True,54.14,54.88,59.82,162.41,164.64,179.46,10.1,15.15,477.07,488.34,477.94,2.34,2.81,215.35,260,0.813,0.713,0,0.1,0.072,0.123,0.1,3488.3,2616.2,2363,1476.2,1.1,False,72.3,72.4,0.1,False,0,52.4,14.99,12.07,2.2,0.501,True,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119022007_0086,2024-01-19T02:20:07.422264Z,2024-01-19T02:32:49.305264Z,761883,True,,261656,73747,216573,1,False,False,0,0,True,True,46.36,54.18,59.02,139.07,162.53,177.07,23.81,35.72,483.19,488.08,473.04,3.13,3.75,212.48,219,0.798,0.698,76188,26.537,20.029,33.247,26.537,3496.3,2622.2,2037,1716.4,2.7,False,70.9,92.8,21.9,False,1,49.0,16.52,11.04,-0.75,0.33,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119025323_0087,2024-01-19T02:53:23.736330Z,2024-01-19T03:06:24.354330Z,780618,True,,268847,77414,226441,2,False,False,0,0,True,True,56.53,46.99,51.15,169.59,140.97,153.45,18.51,27.76,484.79,475.38,481.01,1.96,2.35,203.51,252,0.746,0.646,78061,24.703,22.076,33.13,24.703,3546.2,2659.7,2334,1519.4,1.2,False,72.9,95.3,22.4,False,1,49.7,17.37,17.14,-2.53,0.399,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119031736_0088,2024-01-19T03:17:36.785549Z,2024-01-19T03:31:20.102549Z,823317,True,,287282,80932,239751,1,False,False,0,0,True,True,56.85,50.52,53.41,170.55,151.57,160.22,11.81,17.71,479.59,481.22,484.76,1.07,1.29,204.66,175,0.813,0.713,0,29.215,20.921,35.933,29.215,3515.0,2636.3,2267,1550.5,3.1,False,72.1,95.7,23.7,False,1,39.0,17.47,12.47,-0.79,0.531,True,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119035636_0089,2024-01-19T03:56:36.505338Z,2024-01-19T04:09:54.173338Z,797668,True,,274148,79582,245087,1,False,False,0,0,True,True,56.33,56.5,56.55,168.98,169.49,169.66,0.41,0.61,477.22,477.68,483.85,1.38,1.66,203.59,160,0.733,0.633,79766,26.761,24.813,36.494,26.761,3506.7,2630.1,2461,1424.9,2.7,False,74.7,97.7,22.9,False,1,38.5,21.52,10.36,-2.14,0.304,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119042904_0090,2024-01-19T04:29:04.460988Z,2024-01-19T04:42:55.162988Z,830702,True,,287474,84106,247264,1,False,False,0,0,True,True,53.94,55.49,53.39,161.83,166.46,160.17,3.86,5.8,487.96,480.1,474.06,2.89,3.47,199.75,150,0.732,0.632,83070,27.354,25.442,37.357,27.354,3537.2,2652.9,2407,1469.6,3.0,False,70.9,94.8,23.9,False,1,39.7,17.72,16.1,0.51,0.38,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119044842_0091,2024-01-19T04:48:42.176991Z,2024-01-19T04:48:46.691991Z,4515,False,manual_stop,2709,0,0,4,False,False,0,0,True,True,56.73,56.06,61.03,170.2,168.18,183.09,8.58,12.87,481.27,477.07,483.85,1.41,1.69,219.71,258,0.715,0.615,451,0.153,0.149,0.214,0.153,3546.3,2659.7,1755,2020.7,0.5,False,72.2,72.3,0.1,False,0,40.4,18.64,10.81,0.74,0.407,True,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119051330_0092,2024-01-19T05:13:30.062935Z,2024-01-19T05:26:40.315935Z,790253,True,,262336,80362,238459,1,False,False,0,0,True,True,56.01,51.87,55.6,168.02,155.62,166.81,7.59,11.38,474.08,478.74,485.15,2.31,2.77,201.63,163,0.773,0.673,79025,26.802,21.988,34.667,26.802,3457.9,2593.4,2288,1511.3,4.7,False,72.6,95.3,22.7,False,1,47.0,21.4,14.29,-0.63,0.554,True,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119054359_0093,2024-01-19T05:43:59.790001Z,2024-01-19T05:57:57.410001Z,837620,True,,284621,83083,255025,1,False,False,0,0,True,True,50.34,56.11,54.65,151.02,168.33,163.96,10.75,16.12,487.27,476.33,478.45,2.28,2.73,202.0,237,0.81,0.71,0,30.144,21.829,37.218,30.144,3480.5,2610.4,1717,2027.1,0.9,False,68.1,92.2,24.1,False,1,50.0,20.53,12.32,-2.51,0.39,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119061945_0094,2024-01-19T06:19:45.952788Z,2024-01-19T06:32:59.496788Z,793544,True,,265638,78182,227120,1,False,True,0,0,True,True,54.8,51.33,57.06,164.39,153.99,171.17,10.53,15.79,470.8,479.54,480.58,2.05,2.46,205.41,194,0.789,0.689,79354,27.233,21.192,34.508,27.233,3455.2,2591.4,1525,2265.7,4.1,False,71.1,93.9,22.8,False,1,49.9,12.2,16.57,-0.43,0.357,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119154914_0095,2024-01-19T15:49:14.582050Z,2024-01-19T16:02:56.348050Z,821766,True,,278406,78760,246137,1,False,False,0,0,True,True,53.72,55.29,55.01,161.16,165.87,165.02,2.87,4.31,487.45,475.95,477.68,2.39,2.87,199.05,250,0.735,0.635,82176,27.335,25.213,37.187,27.335,3538.0,2653.5,2118,1670.5,0.4,False,74.4,98.0,23.6,False,1,49.1,23.03,15.66,-0.83,0.333,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119162950_0096,2024-01-19T16:29:50.247583Z,2024-01-19T16:43:07.357583Z,797110,True,,271253,77154,248830,2,False,False,0,0,True,True,54.15,52.95,55.03,162.44,158.84,165.08,3.85,5.77,476.61,482.08,478.62,1.14,1.37,198.09,199,0.788,0.688,79711,27.47,21.464,34.861,27.47,3538.9,2654.2,2487,1422.9,2.4,False,73.5,96.5,22.9,False,1,45.2,25.8,11.56,-2.15,0.316,False,50,2.3.1,3.0,medium
1.0.0,cycle_summary,BALER-002,SITE-TX-001,"Houston, TX",baler,BALER-002_CYCLE_20240119170346_0097,2024-01-19T17:03:46.119375Z,2024-01-19T17:03:50.392375Z,4273,False,timeout,2563,0,0,3,False,False,0,0,True,True,51.12,55.55,53.03,153.36,166.66,159.09,8.33,12.49,474.93,473.3,482.16,1.86,2.23,199.99,284,0.726,0.626,427,0.133,0.126,0.183,0.133,3489.0,2616.7,1657,2105.6,4.0,False,71.6,71.8,0.1,False,0,40.6,13.18,17.97,0.86,0.535,True,50,2.3.1,3.0,medium
